order_id;order_date;client_id;phone;email;brand;channel;items_count;gross_revenue;discount_amount;net_revenue;cogs;delivery_cost;acquisition_cost;order_status
ORD-0003125;2025-09-26;CUST_01352;+79999067229;user_1352_173@example.com;UrbanStyle;online_site;2;17615.0;0.0;17615.0;7398.3;350.0;0.0;completed
ORD-0003388;2025-09-26;CUST_01469;+79994882711;user_1469_327@example.com;UrbanStyle;online_site;2;13800.71;2070.11;11730.6;4926.85;350.0;1576.86;completed
ORD-0000038;2025-09-27;CUST_00022;+79996159230;user_22_345@example.com;UrbanStyle;online_site;3;23673.29;4734.66;18938.63;7954.22;350.0;0.0;completed
ORD-0000413;2025-09-27;CUST_00177;+79999060167;;SportActive;online_site;1;12544.84;0.0;12544.84;6021.52;350.0;1497.16;completed
ORD-0000556;2025-09-27;CUST_00242;+79999516493;user_242_667@example.com;UrbanStyle;online_site;1;7525.93;1128.89;6397.04;2686.76;350.0;1631.8;completed
ORD-0000686;2025-09-27;CUST_00299;+79998711874;user_299_645@example.com;UrbanStyle;online_site;4;30666.74;6133.35;24533.39;10304.02;350.0;1719.23;returned
ORD-0001044;2025-09-27;CUST_00466;+79995069884;user_466_575@example.com;UrbanStyle;online_app;2;13489.11;0.0;13489.11;5665.43;250.0;0.0;completed
ORD-0001353;2025-09-27;CUST_00584;+79993931009;;UrbanStyle;online_app;4;28730.04;2873.0;25857.04;10859.96;250.0;0.0;completed
ORD-0002173;2025-09-27;CUST_00943;;user_943_280@example.com;UrbanStyle;online_app;2;13170.55;658.53;12512.02;5255.05;250.0;0.0;completed
ORD-0002289;2025-09-27;CUST_00987;+79997147725;;UrbanStyle;offline_pos;4;35582.3;7116.46;28465.84;11955.65;0.0;0.0;completed
ORD-0000294;2025-09-28;CUST_00133;;user_133_822@example.com;UrbanStyle;online_app;4;37645.15;7529.03;30116.12;12648.77;250.0;0.0;completed
ORD-0000575;2025-09-28;CUST_00247;+79993951849;;SportActive;online_app;3;33024.56;4953.68;28070.88;13474.02;250.0;0.0;completed
ORD-0000783;2025-09-28;CUST_00334;;user_334_954@example.com;UrbanStyle;offline_pos;4;37827.43;7565.49;30261.94;12710.01;0.0;987.64;completed
ORD-0001252;2025-09-28;CUST_00543;+79993743303;user_543_957@example.com;UrbanStyle;online_app;4;27408.32;0.0;27408.32;11511.49;250.0;0.0;completed
ORD-0001651;2025-09-28;CUST_00716;+79996826541;;UrbanStyle;online_site;3;30651.16;3065.12;27586.04;11586.14;350.0;0.0;completed
ORD-0002469;2025-09-28;CUST_01071;+79998087921;;UrbanStyle;offline_pos;3;22609.14;3391.37;19217.77;8071.46;0.0;0.0;completed
ORD-0002792;2025-09-28;CUST_01216;+79992923417;user_1216_201@example.com;UrbanStyle;online_app;3;22139.52;3320.93;18818.59;7903.81;250.0;961.45;completed
ORD-0000335;2025-09-29;CUST_00147;+79994020853;user_147_274@example.com;UrbanStyle;online_site;2;18284.86;0.0;18284.86;7679.64;350.0;1063.51;completed
ORD-0000711;2025-09-29;CUST_00307;+79992681042;;UrbanStyle;online_app;3;21132.23;0.0;21132.23;8875.54;250.0;968.63;completed
ORD-0001072;2025-09-29;CUST_00476;+79996172545;;SportActive;online_site;1;9341.96;1868.39;7473.57;3587.31;350.0;0.0;completed
ORD-0001116;2025-09-29;CUST_00491;+79994905100;user_491_263@example.com;UrbanStyle;online_app;1;6865.82;1373.16;5492.66;2306.92;250.0;1301.86;completed
ORD-0000671;2025-09-30;CUST_00292;+79998967375;user_292_935@example.com;UrbanStyle;offline_pos;3;21846.64;1092.33;20754.31;8716.81;0.0;1110.8;returned
ORD-0001660;2025-09-30;CUST_00718;+79992690268;user_718_433@example.com;UrbanStyle;online_site;4;30579.07;6115.81;24463.26;10274.57;350.0;0.0;completed
ORD-0001901;2025-09-30;CUST_00824;+79991437625;;UrbanStyle;online_app;3;24396.85;0.0;24396.85;10246.68;250.0;0.0;completed
ORD-0001912;2025-09-30;CUST_00830;;user_830_637@example.com;SportActive;online_app;2;26146.38;5229.28;20917.1;10040.21;250.0;0.0;completed
ORD-0002039;2025-09-30;CUST_00894;+79998502096;user_894_300@example.com;UrbanStyle;online_site;2;21030.39;0.0;21030.39;8832.76;350.0;1017.01;completed
ORD-0002296;2025-09-30;CUST_00992;+79997176462;;SportActive;offline_pos;1;8873.01;443.65;8429.36;4046.09;0.0;1304.56;completed
ORD-0002735;2025-09-30;CUST_01185;+79996105693;user_1185_838@example.com;SportActive;online_app;2;24495.8;4899.16;19596.64;9406.39;250.0;0.0;completed
ORD-0003321;2025-09-30;CUST_01431;;user_1431_167@example.com;UrbanStyle;online_site;4;41239.62;0.0;41239.62;17320.64;350.0;1138.55;completed
ORD-0000185;2025-10-01;CUST_00077;+79995348512;user_77_869@example.com;UrbanStyle;online_app;2;17132.92;3426.58;13706.34;5756.66;250.0;0.0;completed
ORD-0000248;2025-10-01;CUST_00110;+79994093109;user_110_152@example.com;UrbanStyle;online_app;4;35535.84;3553.58;31982.26;13432.55;250.0;0.0;completed
ORD-0000322;2025-10-01;CUST_00143;+79999186400;user_143_993@example.com;UrbanStyle;online_site;3;19737.41;986.87;18750.54;7875.23;350.0;1087.75;completed
ORD-0000521;2025-10-01;CUST_00228;;user_228_955@example.com;UrbanStyle;online_site;3;26184.24;3927.64;22256.6;9347.77;350.0;1370.81;completed
ORD-0001051;2025-10-01;CUST_00468;+79991160974;user_468_443@example.com;UrbanStyle;online_app;2;14894.55;744.73;14149.82;5942.92;250.0;0.0;returned
ORD-0001292;2025-10-01;CUST_00556;+79997014583;user_556_619@example.com;UrbanStyle;online_site;2;18425.44;3685.09;14740.35;6190.95;350.0;1676.25;completed
ORD-0001731;2025-10-01;CUST_00750;;user_750_388@example.com;UrbanStyle;online_site;1;6678.17;1001.73;5676.44;2384.1;350.0;1537.96;completed
ORD-0002673;2025-10-01;CUST_01152;;user_1152_113@example.com;UrbanStyle;online_site;1;6779.13;677.91;6101.22;2562.51;350.0;1345.46;cancelled
ORD-0003007;2025-10-01;CUST_01302;;user_1302_683@example.com;SportActive;online_app;2;20741.07;1037.05;19704.02;9457.93;250.0;1582.89;completed
ORD-0003091;2025-10-01;CUST_01333;+79999381494;user_1333_204@example.com;UrbanStyle;offline_pos;4;29013.23;1450.66;27562.57;11576.28;0.0;0.0;completed
ORD-0003265;2025-10-01;CUST_01407;+79993822312;user_1407_157@example.com;UrbanStyle;online_app;2;20740.47;4148.09;16592.38;6968.8;250.0;0.0;completed
ORD-0003367;2025-10-01;CUST_01458;+79991530269;user_1458_264@example.com;UrbanStyle;online_app;1;9918.61;991.86;8926.75;3749.23;250.0;0.0;completed
ORD-0003413;2025-10-01;CUST_01479;+79994216305;;UrbanStyle;offline_pos;1;7192.78;359.64;6833.14;2869.92;0.0;1640.5;completed
ORD-0000132;2025-10-02;CUST_00061;+79995382463;;UrbanStyle;online_site;4;38281.98;5742.3;32539.68;13666.67;350.0;1730.14;returned
ORD-0001142;2025-10-02;CUST_00503;+79993136551;user_503_281@example.com;SportActive;online_app;1;9890.64;989.06;8901.58;4272.76;250.0;0.0;completed
ORD-0001200;2025-10-02;CUST_00523;+79994953417;user_523_587@example.com;UrbanStyle;online_app;3;28694.24;2869.42;25824.82;10846.42;250.0;1000.7;completed
ORD-0001371;2025-10-02;CUST_00590;;user_590_594@example.com;SportActive;online_site;2;20684.72;4136.94;16547.78;7942.93;350.0;0.0;returned
ORD-0001389;2025-10-02;CUST_00599;;user_599_686@example.com;UrbanStyle;offline_pos;4;38398.85;7679.77;30719.08;12902.01;0.0;0.0;completed
ORD-0001751;2025-10-02;CUST_00763;+79994903632;;UrbanStyle;online_site;3;19799.51;2969.93;16829.58;7068.42;350.0;1691.19;completed
ORD-0001967;2025-10-02;CUST_00863;;user_863_439@example.com;UrbanStyle;online_site;2;20656.94;2065.69;18591.25;7808.32;350.0;1257.9;completed
ORD-0002009;2025-10-02;CUST_00879;;user_879_283@example.com;UrbanStyle;online_app;4;35114.86;3511.49;31603.37;13273.42;250.0;0.0;completed
ORD-0002068;2025-10-02;CUST_00901;+79993106365;user_901_237@example.com;UrbanStyle;online_app;4;30918.94;0.0;30918.94;12985.95;250.0;0.0;completed
ORD-0002193;2025-10-02;CUST_00949;;user_949_173@example.com;SportActive;online_site;4;50121.55;10024.31;40097.24;19246.68;350.0;1165.43;completed
ORD-0002349;2025-10-02;CUST_01014;+79996786800;;UrbanStyle;online_app;4;26452.01;3967.8;22484.21;9443.37;250.0;0.0;returned
ORD-0002803;2025-10-02;CUST_01222;+79991081973;;SportActive;online_app;3;33441.25;0.0;33441.25;16051.8;250.0;0.0;completed
ORD-0002892;2025-10-02;CUST_01255;;user_1255_542@example.com;UrbanStyle;online_app;4;38882.3;5832.35;33049.95;13880.98;250.0;0.0;completed
ORD-0002959;2025-10-02;CUST_01279;+79995146852;;SportActive;online_site;1;8724.67;436.23;8288.44;3978.45;350.0;1186.58;completed
ORD-0003017;2025-10-02;CUST_01307;;user_1307_986@example.com;UrbanStyle;online_site;2;18210.07;2731.51;15478.56;6501.0;350.0;1713.19;completed
ORD-0003064;2025-10-02;CUST_01319;+79991180143;;UrbanStyle;offline_pos;3;21523.76;4304.75;17219.01;7231.98;0.0;0.0;completed
ORD-0000799;2025-10-03;CUST_00344;+79995042775;user_344_969@example.com;UrbanStyle;online_site;3;19795.25;989.76;18805.49;7898.31;350.0;0.0;completed
ORD-0000926;2025-10-03;CUST_00411;+79993906397;user_411_668@example.com;SportActive;online_app;4;44239.62;8847.92;35391.7;16988.02;250.0;1707.94;completed
ORD-0001088;2025-10-03;CUST_00481;;user_481_481@example.com;SportActive;online_app;3;30964.02;6192.8;24771.22;11890.19;250.0;0.0;completed
ORD-0001774;2025-10-03;CUST_00770;+79999347489;;SportActive;online_app;3;36895.54;3689.55;33205.99;15938.88;250.0;1795.07;cancelled
ORD-0002855;2025-10-03;CUST_01241;;user_1241_612@example.com;UrbanStyle;online_app;3;22432.1;4486.42;17945.68;7537.19;250.0;0.0;completed
ORD-0003287;2025-10-03;CUST_01417;+79993081873;user_1417_871@example.com;SportActive;online_app;2;20548.8;1027.44;19521.36;9370.25;250.0;1303.78;completed
ORD-0000782;2025-10-04;CUST_00333;;user_333_221@example.com;UrbanStyle;online_site;4;27747.24;2774.72;24972.52;10488.46;350.0;1082.07;completed
ORD-0001178;2025-10-04;CUST_00515;+79994985398;user_515_198@example.com;UrbanStyle;offline_pos;4;41958.19;0.0;41958.19;17622.44;0.0;974.7;completed
ORD-0002007;2025-10-04;CUST_00878;+79998897632;;SportActive;online_app;1;13280.85;1992.13;11288.72;5418.59;250.0;1291.94;completed
ORD-0002230;2025-10-04;CUST_00963;+79994491484;user_963_383@example.com;UrbanStyle;online_site;2;16151.72;807.59;15344.13;6444.53;350.0;1033.75;completed
ORD-0002381;2025-10-04;CUST_01026;+79996363359;;UrbanStyle;online_site;1;10429.37;0.0;10429.37;4380.34;350.0;0.0;completed
ORD-0002451;2025-10-04;CUST_01062;+79991530135;user_1062_540@example.com;SportActive;online_site;4;47450.3;7117.55;40332.75;19359.72;350.0;901.14;completed
ORD-0002523;2025-10-04;CUST_01095;+79995133011;user_1095_384@example.com;SportActive;online_site;1;13119.66;2623.93;10495.73;5037.95;350.0;0.0;completed
ORD-0000694;2025-10-05;CUST_00301;+79995993143;;SportActive;online_app;2;21685.55;3252.83;18432.72;8847.71;250.0;0.0;completed
ORD-0000716;2025-10-05;CUST_00308;+79993649811;;UrbanStyle;offline_pos;1;6973.33;348.67;6624.66;2782.36;0.0;0.0;completed
ORD-0000775;2025-10-05;CUST_00330;+79992157949;;UrbanStyle;offline_pos;2;17437.73;3487.55;13950.18;5859.08;0.0;1741.08;completed
ORD-0000842;2025-10-05;CUST_00364;+79994789255;;UrbanStyle;online_app;4;26482.37;0.0;26482.37;11122.6;250.0;0.0;completed
ORD-0001759;2025-10-05;CUST_00766;+79994131076;;UrbanStyle;online_site;3;28931.51;0.0;28931.51;12151.23;350.0;1546.56;completed
ORD-0001878;2025-10-05;CUST_00818;;user_818_694@example.com;UrbanStyle;online_site;3;30483.88;6096.78;24387.1;10242.58;350.0;1291.17;completed
ORD-0002579;2025-10-05;CUST_01112;+79991236808;user_1112_835@example.com;UrbanStyle;online_site;1;9849.76;984.98;8864.78;3723.21;350.0;0.0;completed
ORD-0002897;2025-10-05;CUST_01257;;user_1257_564@example.com;UrbanStyle;online_app;3;26862.11;2686.21;24175.9;10153.88;250.0;0.0;completed
ORD-0000122;2025-10-06;CUST_00055;;user_55_735@example.com;UrbanStyle;online_app;1;7504.27;0.0;7504.27;3151.79;250.0;0.0;completed
ORD-0000329;2025-10-06;CUST_00144;+79994816586;user_144_864@example.com;UrbanStyle;online_site;3;31165.88;3116.59;28049.29;11780.7;350.0;0.0;completed
ORD-0000392;2025-10-06;CUST_00170;+79992015861;;UrbanStyle;offline_pos;4;32736.04;6547.21;26188.83;10999.31;0.0;1798.54;completed
ORD-0000493;2025-10-06;CUST_00217;;user_217_795@example.com;UrbanStyle;online_site;2;20638.5;1031.92;19606.58;8234.76;350.0;0.0;completed
ORD-0000848;2025-10-06;CUST_00369;+79996276177;;SportActive;online_app;4;51849.85;7777.48;44072.37;21154.74;250.0;1604.99;completed
ORD-0001108;2025-10-06;CUST_00489;;user_489_429@example.com;UrbanStyle;online_app;1;7218.17;360.91;6857.26;2880.05;250.0;984.93;completed
ORD-0002152;2025-10-06;CUST_00934;+79994366669;;UrbanStyle;offline_pos;1;6949.51;0.0;6949.51;2918.79;0.0;0.0;completed
ORD-0002227;2025-10-06;CUST_00962;;user_962_197@example.com;SportActive;online_app;1;10139.39;2027.88;8111.51;3893.52;250.0;0.0;completed
ORD-0002743;2025-10-06;CUST_01187;+79998417942;user_1187_814@example.com;UrbanStyle;online_app;2;16726.42;1672.64;15053.78;6322.59;250.0;1067.32;completed
ORD-0000347;2025-10-07;CUST_00150;+79995177495;;UrbanStyle;offline_pos;2;17587.21;879.36;16707.85;7017.3;0.0;0.0;completed
ORD-0000364;2025-10-07;CUST_00158;+79994368777;user_158_235@example.com;UrbanStyle;online_site;1;7307.13;730.71;6576.42;2762.1;350.0;0.0;completed
ORD-0000868;2025-10-07;CUST_00384;;user_384_550@example.com;UrbanStyle;online_app;2;15160.59;2274.09;12886.5;5412.33;250.0;0.0;completed
ORD-0001589;2025-10-07;CUST_00692;+79997679508;;UrbanStyle;offline_pos;2;13383.43;2007.51;11375.92;4777.89;0.0;0.0;completed
ORD-0001858;2025-10-07;CUST_00806;+79999103837;user_806_737@example.com;SportActive;online_site;1;12798.43;1919.76;10878.67;5221.76;350.0;935.04;completed
ORD-0002460;2025-10-07;CUST_01067;+79995772070;user_1067_428@example.com;UrbanStyle;online_site;4;31902.25;6380.45;25521.8;10719.16;350.0;0.0;completed
ORD-0002782;2025-10-07;CUST_01209;+79996687440;user_1209_653@example.com;UrbanStyle;online_site;1;7204.03;360.2;6843.83;2874.41;350.0;0.0;completed
ORD-0000351;2025-10-08;CUST_00152;+79995953150;;UrbanStyle;offline_pos;4;38390.66;7678.13;30712.53;12899.26;0.0;0.0;completed
ORD-0000412;2025-10-08;CUST_00176;+79995452128;;UrbanStyle;online_app;2;15971.26;798.56;15172.7;6372.53;250.0;0.0;completed
ORD-0000882;2025-10-08;CUST_00392;+79998017921;user_392_656@example.com;UrbanStyle;online_site;2;13812.57;2762.51;11050.06;4641.03;350.0;0.0;completed
ORD-0000962;2025-10-08;CUST_00430;+79999142618;user_430_907@example.com;UrbanStyle;online_app;2;18414.72;0.0;18414.72;7734.18;250.0;943.33;completed
ORD-0002560;2025-10-08;CUST_01104;+79991458871;user_1104_880@example.com;UrbanStyle;online_app;4;39731.61;3973.16;35758.45;15018.55;250.0;1007.19;cancelled
ORD-0002609;2025-10-08;CUST_01124;+79995746702;;UrbanStyle;offline_pos;4;36849.67;7369.93;29479.74;12381.49;0.0;0.0;returned
ORD-0000285;2025-10-09;CUST_00127;+79995803038;;UrbanStyle;online_site;4;28550.73;1427.54;27123.19;11391.74;350.0;1260.05;cancelled
ORD-0000300;2025-10-09;CUST_00137;+79997328534;;SportActive;offline_pos;2;16687.05;834.35;15852.7;7609.3;0.0;0.0;completed
ORD-0000989;2025-10-09;CUST_00441;+79993201179;;SportActive;online_app;2;23748.63;3562.29;20186.34;9689.44;250.0;0.0;completed
ORD-0001214;2025-10-09;CUST_00527;;user_527_427@example.com;UrbanStyle;online_app;3;28999.34;1449.97;27549.37;11570.74;250.0;0.0;completed
ORD-0001393;2025-10-09;CUST_00601;+79993646355;;SportActive;online_site;1;9257.02;1851.4;7405.62;3554.7;350.0;1382.01;completed
ORD-0001499;2025-10-09;CUST_00652;+79995876342;user_652_787@example.com;UrbanStyle;online_app;1;9183.41;0.0;9183.41;3857.03;250.0;1196.59;completed
ORD-0001570;2025-10-09;CUST_00685;+79997396087;user_685_458@example.com;UrbanStyle;online_site;3;20263.76;2026.38;18237.38;7659.7;350.0;0.0;completed
ORD-0002763;2025-10-09;CUST_01199;+79998103845;user_1199_550@example.com;SportActive;online_site;2;24069.69;2406.97;21662.72;10398.11;350.0;0.0;completed
ORD-0002957;2025-10-09;CUST_01278;+79991775026;;SportActive;offline_pos;2;24087.0;2408.7;21678.3;10405.58;0.0;0.0;completed
ORD-0003383;2025-10-09;CUST_01465;+79998200092;;UrbanStyle;offline_pos;2;19920.88;0.0;19920.88;8366.77;0.0;0.0;completed
ORD-0000010;2025-10-10;CUST_00007;;user_7_691@example.com;UrbanStyle;online_site;2;14477.71;2171.66;12306.05;5168.54;350.0;1217.35;completed
ORD-0000611;2025-10-10;CUST_00266;;user_266_167@example.com;UrbanStyle;online_site;2;14213.28;0.0;14213.28;5969.58;350.0;1154.23;completed
ORD-0000621;2025-10-10;CUST_00269;+79993164813;;UrbanStyle;online_site;2;20500.1;4100.02;16400.08;6888.03;350.0;1100.61;completed
ORD-0000636;2025-10-10;CUST_00272;+79999950276;user_272_195@example.com;SportActive;online_site;3;34574.02;5186.1;29387.92;14106.2;350.0;1574.76;cancelled
ORD-0000838;2025-10-10;CUST_00361;+79995609384;;UrbanStyle;offline_pos;4;34389.55;6877.91;27511.64;11554.89;0.0;911.82;completed
ORD-0001527;2025-10-10;CUST_00661;+79998920589;user_661_769@example.com;UrbanStyle;online_site;1;9493.37;949.34;8544.03;3588.49;350.0;1550.31;completed
ORD-0002075;2025-10-10;CUST_00904;+79994787304;user_904_290@example.com;UrbanStyle;online_app;1;9045.09;0.0;9045.09;3798.94;250.0;1410.86;cancelled
ORD-0002333;2025-10-10;CUST_01009;+79998771699;;SportActive;online_app;2;16663.64;3332.73;13330.91;6398.84;250.0;1027.35;completed
ORD-0002707;2025-10-10;CUST_01171;+79994759700;;UrbanStyle;online_site;4;31628.27;0.0;31628.27;13283.87;350.0;0.0;completed
ORD-0000103;2025-10-11;CUST_00049;+79994533779;user_49_834@example.com;UrbanStyle;offline_pos;4;27832.37;5566.47;22265.9;9351.68;0.0;1555.39;cancelled
ORD-0000824;2025-10-11;CUST_00354;+79998005797;user_354_402@example.com;UrbanStyle;online_site;3;21646.67;0.0;21646.67;9091.6;350.0;1156.01;completed
ORD-0000862;2025-10-11;CUST_00379;;user_379_432@example.com;SportActive;offline_pos;4;46423.96;0.0;46423.96;22283.5;0.0;1140.42;completed
ORD-0000991;2025-10-11;CUST_00443;;user_443_897@example.com;SportActive;online_site;1;9965.23;1993.05;7972.18;3826.65;350.0;1107.73;completed
ORD-0001333;2025-10-11;CUST_00576;+79994492198;;UrbanStyle;offline_pos;2;19134.81;956.74;18178.07;7634.79;0.0;0.0;completed
ORD-0001412;2025-10-11;CUST_00610;+79999102253;user_610_620@example.com;SportActive;online_site;3;25246.19;2524.62;22721.57;10906.35;350.0;1100.08;completed
ORD-0002270;2025-10-11;CUST_00981;;user_981_265@example.com;UrbanStyle;online_app;3;30523.19;6104.64;24418.55;10255.79;250.0;0.0;completed
ORD-0000095;2025-10-12;CUST_00045;+79994683937;;UrbanStyle;online_app;1;6715.87;0.0;6715.87;2820.67;250.0;0.0;completed
ORD-0000236;2025-10-12;CUST_00102;+79999234615;user_102_558@example.com;UrbanStyle;online_app;2;20076.17;1003.81;19072.36;8010.39;250.0;974.54;completed
ORD-0000752;2025-10-12;CUST_00320;+79993679603;;SportActive;offline_pos;1;12954.38;1943.16;11011.22;5285.39;0.0;0.0;completed
ORD-0002817;2025-10-12;CUST_01226;+79998795567;;SportActive;online_app;1;10082.98;504.15;9578.83;4597.84;250.0;1535.08;completed
ORD-0002991;2025-10-12;CUST_01294;+79991199493;user_1294_583@example.com;SportActive;offline_pos;4;52060.62;7809.09;44251.53;21240.73;0.0;0.0;completed
ORD-0003284;2025-10-12;CUST_01416;+79999893395;user_1416_600@example.com;UrbanStyle;online_app;2;20049.57;3007.44;17042.13;7157.69;250.0;1270.72;completed
ORD-0000389;2025-10-13;CUST_00169;+79997084862;;SportActive;online_app;4;34924.33;3492.43;31431.9;15087.31;250.0;0.0;completed
ORD-0000453;2025-10-13;CUST_00195;+79992425342;user_195_153@example.com;UrbanStyle;online_app;1;10533.64;526.68;10006.96;4202.92;250.0;0.0;completed
ORD-0001016;2025-10-13;CUST_00452;+79992109227;user_452_417@example.com;SportActive;offline_pos;1;8353.69;0.0;8353.69;4009.77;0.0;0.0;completed
ORD-0001225;2025-10-13;CUST_00531;+79995799841;;SportActive;online_app;1;13173.87;658.69;12515.18;6007.29;250.0;0.0;completed
ORD-0001359;2025-10-13;CUST_00585;+79992944497;;SportActive;offline_pos;2;20318.8;0.0;20318.8;9753.02;0.0;0.0;completed
ORD-0002094;2025-10-13;CUST_00911;+79995852112;user_911_271@example.com;UrbanStyle;online_site;4;26879.76;5375.95;21503.81;9031.6;350.0;0.0;completed
ORD-0002598;2025-10-13;CUST_01119;;user_1119_340@example.com;UrbanStyle;online_app;1;6635.74;663.57;5972.17;2508.31;250.0;1611.05;completed
ORD-0003055;2025-10-13;CUST_01315;+79992119776;user_1315_814@example.com;SportActive;online_site;3;32556.32;6511.26;26045.06;12501.63;350.0;0.0;completed
ORD-0003120;2025-10-13;CUST_01349;+79998405061;;UrbanStyle;online_app;1;9582.15;479.11;9103.04;3823.28;250.0;0.0;completed
ORD-0000153;2025-10-14;CUST_00068;;user_68_576@example.com;UrbanStyle;online_app;3;30473.93;6094.79;24379.14;10239.24;250.0;0.0;completed
ORD-0000463;2025-10-14;CUST_00201;+79992209226;user_201_506@example.com;UrbanStyle;online_site;1;7253.9;0.0;7253.9;3046.64;350.0;903.46;completed
