Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Месяц
20.06.2021;3614;;1 717;completed;Avaanderson0@outlook.com;44367;6;3;890.0;587.0;240.0;6
26.01.2022;1532;;3 690;completed;Olivermoore2007@mail.ru;44474;10;3;2000.0;800.0;890.0;13
31.12.2021;3462;;1 370;completed;Avataylor2007@yahoo.com;44388;7;3;890.0;240.0;240.0;12
20.12.2021;1261;;7 500;completed;Emmataylor2007@yahoo.com;44379;7;3;2000.0;2000.0;3500.0;12
08.09.2021;2476;;3 800;completed;Avathomas0@mail.ru;44447;9;3;1100.0;800.0;1900.0;9
17.10.2021;1559;;4 150;completed;Liamsmith69@yandex.ru;44260;3;3;3500.0;325.0;325.0;10
10.12.2021;2852;;2 274;completed;Liammartinez1987@outlook.com;44540;12;3;1100.0;587.0;587.0;12
08.12.2021;2717;;3 600;completed;Charlottelopez2007@yandex.ru;44386;7;3;2000.0;800.0;800.0;12
06.10.2021;2294;;2 790;completed;Williamjackson69@yandex.ru;44368;6;3;890.0;1100.0;800.0;10
11.04.2021;2346;;3 325;completed;Charlottemartinez2007@outlook.com;44297;4;3;1900.0;1100.0;325.0;4
20.01.2022;3444;;5 187;completed;Liammoore0@yahoo.com;44392;7;3;587.0;1100.0;3500.0;13
11.06.2021;3753;;4 625;completed;Avajackson33@mail.ru;44358;6;3;325.0;800.0;3500.0;6
22.07.2021;2766;;7 387;completed;Williamwilliams13@outlook.com;44399;7;3;4900.0;587.0;1900.0;7
16.07.2021;2735;;8 000;completed;Olivermartinez0@mail.ru;44373;6;3;4900.0;1100.0;2000.0;7
13.10.2021;1873;;2 105;completed;Oliverjackson1987@yandex.ru;44482;10;3;325.0;890.0;890.0;10
06.11.2021;3629;;2 700;completed;Charlotteanderson12@mail.ru;44506;11;2;800.0;1900.0;;11
09.12.2021;1264;;2 790;completed;Williambrown0@outlook.com;44539;12;3;1100.0;890.0;800.0;12
29.06.2021;3418;;5 280;completed;Williamsmith13@mail.ru;44376;6;3;3500.0;890.0;890.0;6
16.09.2021;1439;;9 200;completed;Charlottemartinez13@yandex.ru;44455;9;3;4900.0;3500.0;800.0;9
20.08.2021;1656;;7 140;completed;Emmamoore1987@outlook.com;44428;8;3;2000.0;4900.0;240.0;8
10.06.2021;1720;;3 587;completed;Williamthomas12@outlook.com;44333;5;3;587.0;1100.0;1900.0;6
26.09.2021;4162;;2 325;completed;Sophiataylor88@yandex.ru;44465;9;2;2000.0;325.0;;9
13.01.2022;2830;;2 440;completed;Sophiathomas13@yandex.ru;44574;13;3;1100.0;1100.0;240.0;13
29.07.2021;3796;;2 187;completed;Sophialopez2007@outlook.com;44252;2;3;800.0;587.0;800.0;7
01.12.2021;3780;;4 000;completed;avalopez66@gmail.com;44531;12;2;2000.0;;2000.0;12
17.10.2021;3106;;4 327;completed;Williammartinez1987@yandex.ru;44268;3;3;240.0;3500.0;587.0;10
12.09.2021;2071;;5 812;completed;Isabellalopez69@yahoo.com;44451;9;3;4900.0;587.0;325.0;9
04.11.2021;2015;;1 927;completed;Isabellasmith13@mail.ru;44300;4;3;587.0;1100.0;240.0;11
24.12.2021;1927;;8 100;completed;Avaanderson69@yahoo.com;44285;3;3;3500.0;1100.0;3500.0;12
24.05.2021;2800;;8 987;completed;Sophialopez1993@yandex.ru;44293;4;3;4900.0;3500.0;587.0;5
23.01.2022;3816;;6 000;completed;Oliverwilliams66@mail.ru;44584;13;2;1100.0;;4900.0;13
21.09.2021;3163;;3 900;completed;Isabellasmith88@yahoo.com;44308;4;3;1100.0;2000.0;800.0;9
07.08.2021;1965;;8 725;completed;Charlottejackson1987@yandex.ru;44403;7;3;3500.0;4900.0;325.0;8
02.12.2021;1532;;7 325;completed;Olivermoore2007@mail.ru;44474;10;3;325.0;3500.0;3500.0;12
09.04.2021;2868;;1 540;completed;Alexandermartinez0@yandex.ru;44295;4;3;325.0;890.0;325.0;4
19.03.2021;3875;;2 225;completed;Alexanderanderson33@mail.ru;44274;3;3;800.0;1100.0;325.0;3
21.01.2022;1863;;1 450;completed;Williammartinez1987@outlook.com;44582;13;3;800.0;325.0;325.0;13
18.04.2021;2022;;3 690;completed;Sophiabrown12@yahoo.com;44304;4;3;2000.0;800.0;890.0;4
18.03.2021;2001;;10 125;completed;Charlotteanderson1987@yahoo.com;44273;3;3;4900.0;4900.0;325.0;3
02.09.2021;3029;;4 674;completed;Oliverbrown12@yahoo.com;44331;5;3;3500.0;587.0;587.0;9
15.09.2021;1380;;3 040;completed;Alexandermoore1993@mail.ru;44289;4;3;800.0;240.0;2000.0;9
10.04.2021;1671;;3 130;completed;Lucassmith69@yandex.ru;44244;2;3;2000.0;240.0;890.0;4
26.10.2021;2561;;3 340;completed;Alexandersmith2007@yandex.ru;44495;10;3;1100.0;2000.0;240.0;10
13.04.2021;2257;;8 640;completed;Charlottewilliams88@yandex.ru;44299;4;3;4900.0;240.0;3500.0;4
30.05.2021;4149;;6 287;completed;Emmataylor0@yandex.ru;44346;5;3;800.0;587.0;4900.0;5
22.02.2021;3226;;6 287;completed;Williamsmith66@yandex.ru;44249;2;3;800.0;4900.0;587.0;2
20.10.2021;3189;;2 064;completed;Lucaswilliams33@gmail.com;44259;3;3;587.0;890.0;587.0;10
09.03.2021;2148;;5 490;completed;Oliverbrown88@mail.ru;44264;3;3;1100.0;890.0;3500.0;3
03.04.2021;2023;;1 425;returned;Sophiabrown1993@yahoo.com;44289;4;2;;325.0;1100.0;4
04.10.2021;2042;;3 690;completed;Emmawilliams69@yandex.ru;44361;6;3;2000.0;890.0;800.0;10
30.03.2021;2138;;4 087;completed;Emmabrown2007@mail.ru;44273;3;2;587.0;;3500.0;3
11.09.2021;1994;;4 240;completed;Lucaslopez12@mail.ru;44421;8;3;2000.0;240.0;2000.0;9
01.03.2021;3441;;8 400;completed;Avamartinez88@outlook.com;44256;3;2;3500.0;4900.0;;3
16.11.2021;1997;;5 190;completed;Isabellathomas1993@yandex.ru;44462;9;3;3500.0;890.0;800.0;11
15.06.2021;3186;;4 140;completed;Williammartinez1993@yandex.ru;44362;6;3;2000.0;1900.0;240.0;6
10.02.2022;2239;;3 500;completed;Avalopez33@outlook.com;44447;9;1;;;3500.0;14
07.05.2021;3359;;3 825;returned;Charlottemoore1993@yandex.ru;44254;2;2;3500.0;;325.0;5
06.09.2021;2580;;5 400;returned;Isabellalopez0@mail.ru;44357;6;2;1900.0;3500.0;;9
05.05.2021;1950;;3 000;completed;Oliverwilliams1987@yahoo.com;44321;5;2;1100.0;1900.0;;5
26.06.2021;3190;;912;completed;Alexanderthomas2007@yandex.ru;44373;6;2;;325.0;587.0;6
27.01.2022;3949;;1 215;completed;Lucasbrown66@yahoo.com;44430;8;2;890.0;;325.0;13
12.08.2021;1777;;8 987;completed;Liambrown1993@mail.ru;44420;8;3;587.0;3500.0;4900.0;8
19.02.2021;1661;;5 280;completed;Emmataylor0@yandex.ru;44246;2;3;890.0;3500.0;890.0;2
14.08.2021;3033;;1 477;completed;Emmamoore12@yahoo.com;44309;4;2;587.0;;890.0;8
17.02.2021;2749;;2 200;completed;Alexanderwilliams0@yandex.ru;44243;2;2;;1100.0;1100.0;2
07.06.2021;4017;;480;completed;Alexanderbrown1987@yahoo.com;44354;6;2;240.0;240.0;;6
28.08.2021;1920;;2 587;completed;Isabellaanderson69@yahoo.com;44436;8;2;;587.0;2000.0;8
20.07.2021;1823;;3 825;returned;Olivertaylor88@yandex.ru;44397;7;2;;325.0;3500.0;7
07.07.2021;3291;;4 925;completed;Emmaanderson1993@yandex.ru;44384;7;3;1100.0;3500.0;325.0;7
16.12.2021;1718;;6 087;completed;Emmabrown88@yahoo.com;44327;5;3;2000.0;587.0;3500.0;12
05.07.2021;1899;;4 540;completed;liammoore88@gmail.com;44382;7;3;3500.0;800.0;240.0;7
17.11.2021;3742;;1 580;completed;Charlotteanderson66@outlook.com;44261;3;3;1100.0;240.0;240.0;11
03.03.2021;2370;;3 215;completed;Williamwilliams2007@yandex.ru;44258;3;3;325.0;2000.0;890.0;3
11.08.2021;2831;;4 887;completed;avajackson13@gmail.com;44419;8;3;587.0;800.0;3500.0;8
09.07.2021;3632;;3 740;completed;Isabellabrown88@yandex.ru;44378;7;2;;3500.0;240.0;7
08.03.2021;1749;;3 600;completed;Charlotteanderson12@outlook.com;44251;2;3;800.0;2000.0;800.0;3
23.07.2021;3197;;5 987;completed;Olivermartinez2007@mail.ru;44243;2;3;1900.0;3500.0;587.0;7
08.07.2021;3192;;2 577;completed;Sophialopez33@mail.ru;44319;5;3;587.0;1100.0;890.0;7
31.05.2021;1617;;3 000;completed;isabellabrown66@gmail.com;44347;5;2;1900.0;;1100.0;5
03.01.2022;1595;;3 477;returned;alexanderanderson0@gmail.com;44266;3;3;2000.0;890.0;587.0;13
18.07.2021;1486;;13 300;completed;Oliverthomas1993@mail.ru;44395;7;3;4900.0;3500.0;4900.0;7
05.10.2021;2606;;8 900;completed;Charlottethomas0@yahoo.com;44375;6;3;1900.0;3500.0;3500.0;10
12.04.2021;1864;;1 687;completed;emmalopez1993@gmail.com;44298;4;2;587.0;1100.0;;4
26.10.2021;2117;;4 540;returned;Williamthomas2007@mail.ru;44324;5;3;240.0;3500.0;800.0;10
22.07.2021;3256;;2 325;completed;Charlottejackson88@mail.ru;44249;2;2;;325.0;2000.0;7
30.11.2021;2135;;1 930;completed;Sophiataylor12@outlook.com;44530;11;3;240.0;800.0;890.0;11
15.08.2021;1777;;6 587;returned;Liambrown1993@mail.ru;44420;8;3;1100.0;587.0;4900.0;8
02.09.2021;2832;;4 715;completed;Emmabrown88@mail.ru;44441;9;3;325.0;890.0;3500.0;9
03.06.2021;2683;;6 800;completed;alexanderthomas1993@gmail.com;44350;6;2;;4900.0;1900.0;6
04.01.2022;3365;;4 540;completed;Avajackson12@yahoo.com;44314;4;3;240.0;3500.0;800.0;13
20.11.2021;1840;;6 074;completed;williambrown33@gmail.com;44259;3;3;587.0;587.0;4900.0;11
27.04.2021;2958;;2 940;completed;alexanderjackson12@gmail.com;44313;4;3;1900.0;240.0;800.0;4
18.02.2021;3713;;3 287;returned;Charlottewilliams2007@mail.ru;44245;2;3;587.0;800.0;1900.0;2
31.08.2021;4201;;2 000;completed;Emmamartinez1987@outlook.com;44302;4;1;2000.0;;;8
26.02.2021;4046;;2 325;returned;Avajackson69@outlook.com;44253;2;2;2000.0;325.0;;2
08.10.2021;2263;;2 015;completed;Charlottethomas33@yahoo.com;44477;10;3;325.0;800.0;890.0;10
15.12.2021;1404;;1 930;completed;Lucasmartinez88@outlook.com;44338;5;3;800.0;890.0;240.0;12
16.02.2021;3197;;6 377;completed;Olivermartinez2007@mail.ru;44243;2;3;890.0;587.0;4900.0;2
16.05.2021;3252;;6 025;completed;Oliverwilliams88@mail.ru;44332;5;3;4900.0;800.0;325.0;5
11.07.2021;3462;;1 802;completed;Avataylor2007@yahoo.com;44388;7;3;587.0;890.0;325.0;7
22.07.2021;2033;;480;completed;Lucasmoore69@yandex.ru;44290;4;2;;240.0;240.0;7
06.09.2021;1392;;7 700;completed;Emmawilliams0@yahoo.com;44445;9;3;4900.0;2000.0;800.0;9
01.11.2021;1323;;5 100;completed;Charlottebrown1993@outlook.com;44252;2;3;800.0;3500.0;800.0;11
31.12.2021;2326;;5 280;completed;Charlotteanderson88@outlook.com;44304;4;3;3500.0;890.0;890.0;12
11.09.2021;3920;;14 700;completed;sophiasmith33@gmail.com;44450;9;3;4900.0;4900.0;4900.0;9
06.12.2021;2273;;3 040;completed;Williambrown13@yahoo.com;44536;12;3;2000.0;800.0;240.0;12
24.11.2021;3842;;2 480;completed;emmabrown12@gmail.com;44524;11;3;240.0;240.0;2000.0;11
30.10.2021;4204;;3 030;completed;olivermartinez13@gmail.com;44458;9;3;890.0;1900.0;240.0;10
09.10.2021;1727;;2 890;completed;Lucaslopez1987@outlook.com;44354;6;2;890.0;2000.0;;10
09.04.2021;2650;;2 827;completed;liammoore0@gmail.com;44295;4;3;2000.0;240.0;587.0;4
26.10.2021;2519;;6 325;completed;Lucasjackson12@yahoo.com;44352;6;3;4900.0;1100.0;325.0;10
07.04.2021;2237;;3 215;completed;Liamlopez33@yandex.ru;44293;4;3;890.0;2000.0;325.0;4
29.11.2021;2554;;1 340;completed;Olivertaylor33@yahoo.com;44529;11;2;;1100.0;240.0;11
12.12.2021;3048;;4 887;returned;sophiabrown0@gmail.com;44542;12;3;3500.0;800.0;587.0;12
08.05.2021;4093;;4 140;completed;Alexanderthomas33@mail.ru;44324;5;3;2000.0;240.0;1900.0;5
27.12.2021;1326;;3 000;completed;Avaanderson1987@mail.ru;44391;7;2;1100.0;;1900.0;12
10.09.2021;1646;;3 125;completed;Oliverthomas33@mail.ru;44272;3;3;800.0;325.0;2000.0;9
18.11.2021;1573;;1 712;completed;Emmalopez1993@mail.ru;44518;11;3;325.0;800.0;587.0;11
02.05.2021;1477;;4 800;completed;Liamwilliams69@yandex.ru;44318;5;3;2000.0;800.0;2000.0;5
30.03.2021;2642;;2 880;completed;Oliveranderson0@outlook.com;44285;3;3;890.0;1100.0;890.0;3
30.06.2021;2805;;2 487;completed;Avataylor1993@outlook.com;44377;6;3;800.0;1100.0;587.0;6
26.10.2021;1238;;2 490;completed;Williamtaylor33@outlook.com;44495;10;3;800.0;800.0;890.0;10
02.10.2021;1315;;2 064;completed;Avajackson2007@mail.ru;44471;10;3;587.0;587.0;890.0;10
15.07.2021;3444;;7 125;completed;Liammoore0@yahoo.com;44392;7;3;1900.0;4900.0;325.0;7
12.06.2021;3753;;2 225;completed;Avajackson33@mail.ru;44358;6;3;325.0;800.0;1100.0;6
25.12.2021;2238;;3 425;completed;Alexandertaylor66@outlook.com;44535;12;3;325.0;1100.0;2000.0;12
12.11.2021;1734;;4 327;returned;Olivermoore66@outlook.com;44254;2;3;3500.0;240.0;587.0;11
15.07.2021;2905;;6 800;returned;Liamwilliams66@gmail.com;44392;7;2;1900.0;;4900.0;7
09.05.2021;2687;;3 477;completed;Avalopez12@yahoo.com;44277;3;3;890.0;2000.0;587.0;5
22.11.2021;1906;;7 300;returned;Olivertaylor1987@mail.ru;44339;5;3;1900.0;1900.0;3500.0;11
21.11.2021;4175;;6 390;completed;Williammartinez66@yandex.ru;44521;11;3;890.0;2000.0;3500.0;11
29.05.2021;3783;;7 000;completed;Charlottebrown12@yahoo.com;44293;4;2;;3500.0;3500.0;5
05.09.2021;3072;;2 465;completed;Sophiamartinez33@outlook.com;44267;3;3;240.0;1900.0;325.0;9
01.11.2021;2800;;4 487;completed;Sophialopez1993@yandex.ru;44293;4;3;2000.0;587.0;1900.0;11
26.05.2021;2514;;2 550;completed;Avathomas1993@outlook.com;44299;4;3;325.0;1900.0;325.0;5
21.03.2021;1913;;1 627;completed;Avaanderson1987@yahoo.com;44276;3;3;800.0;240.0;587.0;3
06.06.2021;2422;;1 990;completed;Sophiathomas88@mail.ru;44353;6;2;890.0;;1100.0;6
04.11.2021;2703;;1 152;completed;Avalopez13@yahoo.com;44282;3;3;587.0;240.0;325.0;11
06.12.2021;3448;;7 790;completed;emmamoore2007@gmail.com;44289;4;3;890.0;4900.0;2000.0;12
25.08.2021;2815;;3 000;completed;Isabellabrown0@outlook.com;44244;2;2;1900.0;1100.0;;8
07.03.2021;2327;;5 465;completed;Alexanderlopez69@outlook.com;44262;3;3;325.0;240.0;4900.0;3
07.01.2022;2346;;5 825;returned;Charlottemartinez2007@outlook.com;44297;4;3;325.0;3500.0;2000.0;13
03.09.2021;2136;;8 100;completed;Avamartinez69@yahoo.com;44442;9;3;3500.0;1100.0;3500.0;9
11.10.2021;2042;;6 300;completed;Emmawilliams69@yandex.ru;44361;6;3;2000.0;800.0;3500.0;10
22.10.2021;3327;;4 600;completed;Lucaswilliams1987@yahoo.com;44491;10;2;3500.0;1100.0;;10
12.06.2021;4112;;2 550;completed;Williammoore33@mail.ru;44359;6;3;1900.0;325.0;325.0;6
29.12.2021;3563;;6 000;completed;charlottethomas0@gmail.com;44517;11;3;2000.0;2000.0;2000.0;12
16.05.2021;3396;;6 680;completed;Olivermartinez69@yahoo.com;44332;5;3;4900.0;890.0;890.0;5
11.05.2021;1480;;2 700;completed;Alexandermoore69@yandex.ru;44327;5;2;;1900.0;800.0;5
26.12.2021;4179;;5 400;completed;Williamlopez12@outlook.com;44499;10;2;3500.0;1900.0;;12
15.05.2021;3760;;6 074;completed;Williammoore1987@yandex.ru;44301;4;3;587.0;4900.0;587.0;5
31.08.2021;1660;;6 325;returned;williamlopez13@gmail.com;44389;7;3;4900.0;1100.0;325.0;8
06.07.2021;3490;;800;completed;Oliverjackson2007@yandex.ru;44383;7;1;;800.0;;7
27.09.2021;2268;;1 750;completed;charlottesmith66@gmail.com;44312;4;3;325.0;325.0;1100.0;9
20.11.2021;4208;;4 390;completed;Liammoore13@outlook.com;44455;9;2;;3500.0;890.0;11
28.04.2021;3175;;4 887;completed;Sophialopez33@outlook.com;44304;4;3;3500.0;800.0;587.0;4
11.05.2021;3148;;6 030;completed;Sophiasmith1993@yahoo.com;44327;5;3;890.0;240.0;4900.0;5
02.01.2022;1487;;6 600;completed;Liamlopez88@mail.ru;44563;13;3;2000.0;1100.0;3500.0;13
02.10.2021;3110;;3 800;completed;Sophiawilliams1987@yandex.ru;44418;8;3;1900.0;1100.0;800.0;10
07.01.2022;1316;;2 577;completed;Isabellabrown1987@outlook.com;44568;13;3;890.0;587.0;1100.0;13
14.12.2021;1619;;10 690;completed;Alexanderanderson1993@mail.ru;44375;6;3;890.0;4900.0;4900.0;12
12.03.2021;1664;;3 825;completed;Alexanderthomas12@mail.ru;44267;3;2;3500.0;325.0;;3
25.06.2021;2044;;4 225;completed;Liamwilliams69@outlook.com;44269;3;3;325.0;1900.0;2000.0;6
30.08.2021;3779;;7 387;completed;Charlottejackson69@yahoo.com;44282;3;3;1900.0;4900.0;587.0;8
06.11.2021;3639;;3 680;completed;Emmalopez0@mail.ru;44294;4;3;890.0;890.0;1900.0;11
31.03.2021;4114;;5 725;returned;Charlottetaylor88@mail.ru;44281;3;3;325.0;1900.0;3500.0;3
24.03.2021;1637;;4 674;completed;Liamtaylor33@mail.ru;44279;3;3;587.0;587.0;3500.0;3
30.03.2021;1494;;5 225;completed;Charlottemartinez69@gmail.com;44285;3;2;4900.0;325.0;;3
16.02.2021;3141;;9 200;completed;Liamanderson0@yandex.ru;44243;2;3;4900.0;3500.0;800.0;2
17.09.2021;1829;;3 215;completed;Emmalopez33@mail.ru;44443;9;3;890.0;2000.0;325.0;9
21.06.2021;2339;;8 800;completed;Avawilliams69@yandex.ru;44305;4;3;1900.0;2000.0;4900.0;6
15.11.2021;3049;;8 400;completed;Alexandersmith66@yahoo.com;44248;2;2;3500.0;;4900.0;11
12.10.2021;3092;;3 030;completed;sophiathomas0@gmail.com;44447;9;3;240.0;1900.0;890.0;10
10.12.2021;3850;;4 225;completed;Alexandertaylor12@mail.ru;44284;3;3;325.0;1900.0;2000.0;12
06.10.2021;2247;;3 090;completed;Charlottewilliams12@mail.ru;44475;10;3;1100.0;890.0;1100.0;10
15.07.2021;3574;;1 340;completed;Isabellabrown66@yandex.ru;44392;7;2;;1100.0;240.0;7
27.01.2022;2425;;3 477;completed;Avathomas66@mail.ru;44411;8;3;2000.0;890.0;587.0;13
11.06.2021;2794;;2 325;completed;williamanderson69@gmail.com;44358;6;2;325.0;2000.0;;6
08.06.2021;4028;;1 665;completed;sophiaanderson1987@gmail.com;44355;6;3;240.0;325.0;1100.0;6
04.12.2021;3316;;6 800;completed;Isabellamartinez1987@gmail.com;44258;3;2;;1900.0;4900.0;12
19.08.2021;2928;;5 465;completed;Oliverwilliams12@outlook.com;44396;7;3;325.0;240.0;4900.0;8
29.09.2021;1470;;2 487;returned;Emmataylor88@yahoo.com;44277;3;2;587.0;;1900.0;9
17.03.2021;2535;;8 700;returned;Alexandermartinez33@yahoo.com;44272;3;3;1900.0;4900.0;1900.0;3
04.07.2021;2372;;2 700;completed;charlottesmith13@gmail.com;44264;3;3;800.0;1100.0;800.0;7
07.02.2022;2722;;3 980;completed;Emmalopez1993@yandex.ru;44599;14;3;3500.0;240.0;240.0;14
13.11.2021;2934;;10 387;completed;Isabellajackson12@outlook.com;44272;3;3;4900.0;587.0;4900.0;11
07.07.2021;3539;;8 725;completed;Sophiathomas1993@mail.ru;44318;5;3;4900.0;325.0;3500.0;7
12.01.2022;3505;;5 487;completed;Isabellamartinez1987@mail.ru;44257;3;2;;4900.0;587.0;13
17.12.2021;1624;;8 400;completed;Isabellamartinez12@mail.ru;44547;12;2;;4900.0;3500.0;12
09.11.2021;3454;;7 040;completed;Alexanderthomas88@outlook.com;44347;5;3;4900.0;240.0;1900.0;11
16.11.2021;4194;;6 680;completed;Charlottethomas12@yahoo.com;44516;11;3;4900.0;890.0;890.0;11
02.07.2021;1427;;2 465;completed;williammartinez88@yahoo.com;44379;7;3;240.0;1900.0;325.0;7
20.11.2021;4190;;6 087;completed;Alexanderjackson66@yahoo.com;44363;6;3;3500.0;2000.0;587.0;11
31.07.2021;2492;;7 240;completed;Avamoore2007@outlook.com;44408;7;3;240.0;3500.0;3500.0;7
25.01.2022;3385;;4 412;completed;Isabellataylor69@outlook.com;44281;3;3;325.0;587.0;3500.0;13
10.09.2021;3557;;8 900;completed;Sophiataylor13@yandex.ru;44449;9;3;3500.0;1900.0;3500.0;9
18.03.2021;3511;;3 130;completed;Williammoore12@yahoo.com;44273;3;3;890.0;240.0;2000.0;3
21.06.2021;2088;;2 020;completed;Liamtaylor2007@yandex.ru;44336;5;3;240.0;890.0;890.0;6
01.01.2022;3999;;5 900;completed;Isabellamartinez33@mail.ru;44336;5;3;2000.0;1900.0;2000.0;13
23.04.2021;1884;;800;completed;oliveranderson12@gmail.com;44309;4;1;800.0;;;4
26.05.2021;2095;;2 225;completed;Sophiaanderson1987@yandex.ru;44342;5;3;1100.0;325.0;800.0;5
03.09.2021;2874;;6 587;completed;Lucasmoore88@yandex.ru;44442;9;3;587.0;4900.0;1100.0;9
15.02.2022;3344;;8 400;returned;Alexanderbrown2007@outlook.com;44445;9;2;;3500.0;4900.0;14
02.11.2021;2441;;4 540;completed;Sophiamoore88@yahoo.com;44502;11;3;800.0;240.0;3500.0;11
18.03.2021;2094;;2 565;completed;Liammartinez33@yahoo.com;44273;3;3;2000.0;240.0;325.0;3
06.08.2021;1406;;1 130;completed;Emmawilliams69@outlook.com;44414;8;2;;240.0;890.0;8
01.12.2021;1562;;4 327;completed;isabellathomas33@gmail.com;44368;6;3;240.0;587.0;3500.0;12
22.04.2021;3635;;6 287;completed;Isabellawilliams33@outlook.com;44308;4;3;4900.0;587.0;800.0;4
31.03.2021;2064;;7 387;returned;Sophiasmith66@yahoo.com;44286;3;3;4900.0;1900.0;587.0;3
05.10.2021;1532;;10 300;completed;Olivermoore2007@mail.ru;44474;10;3;4900.0;3500.0;1900.0;10
19.07.2021;3749;;4 600;completed;Isabellajackson1993@yahoo.com;44396;7;3;800.0;1900.0;1900.0;7
31.03.2021;1773;;7 900;completed;Oliverwilliams13@mail.ru;44286;3;3;1100.0;1900.0;4900.0;3
20.09.2021;2129;;5 727;returned;Liamthomas69@yandex.ru;44352;6;3;4900.0;240.0;587.0;9
11.05.2021;2160;;11 700;completed;Charlottethomas88@gmail.com;44293;4;3;4900.0;1900.0;4900.0;5
04.01.2022;2746;;9 200;completed;liammoore69@gmail.com;44273;3;3;4900.0;800.0;3500.0;13
26.03.2021;4096;;2 487;returned;liammoore13@gmail.com;44281;3;2;587.0;1900.0;;3
19.12.2021;2965;;1 712;completed;Sophiabrown88@yandex.ru;44374;6;3;587.0;800.0;325.0;12
14.12.2021;4011;;4 900;completed;Charlottethomas69@yahoo.com;44257;3;1;;;4900.0;12
25.02.2021;3207;;4 977;completed;williamanderson66@gmail.com;44252;2;3;3500.0;890.0;587.0;2
10.08.2021;3791;;10 600;completed;Liamjackson0@yandex.ru;44330;5;3;800.0;4900.0;4900.0;8
15.12.2021;1413;;5 812;completed;Isabellamartinez1987@yandex.ru;44393;7;3;4900.0;587.0;325.0;12
17.04.2021;3771;;8 725;completed;Olivertaylor33@outlook.com;44303;4;3;325.0;3500.0;4900.0;4
14.11.2021;1426;;3 100;completed;Isabellajackson1987@yahoo.com;44488;10;2;;2000.0;1100.0;11
04.03.2021;1762;;2 000;completed;Emmataylor88@mail.ru;44259;3;1;2000.0;;;3
27.03.2021;3799;;7 400;completed;Williammoore12@mail.ru;44282;3;3;3500.0;2000.0;1900.0;3
11.05.2021;3476;;8 987;completed;Emmamoore2007@yandex.ru;44327;5;3;4900.0;587.0;3500.0;5
06.04.2021;3756;;1 152;completed;Williamanderson33@yandex.ru;44292;4;3;325.0;587.0;240.0;4
30.10.2021;2195;;3 377;completed;sophiamoore0@gmail.com;44316;4;3;1900.0;587.0;890.0;10
22.01.2022;4046;;1 477;completed;Avajackson69@outlook.com;44253;2;2;;890.0;587.0;13
06.04.2021;3962;;2 015;completed;Charlottesmith12@yandex.ru;44292;4;3;800.0;890.0;325.0;4
02.03.2021;4011;;5 280;completed;Charlottethomas69@yahoo.com;44257;3;3;890.0;890.0;3500.0;3
13.06.2021;3422;;7 690;completed;Isabellawilliams0@yahoo.com;44297;4;3;4900.0;1900.0;890.0;6
08.03.2021;1697;;3 025;completed;Avalopez1993@outlook.com;44263;3;3;325.0;1900.0;800.0;3
05.12.2021;1822;;1 455;completed;Charlottemartinez66@outlook.com;44535;12;3;240.0;890.0;325.0;12
21.05.2021;1284;;2 200;completed;williamthomas33@gmail.com;44337;5;2;;1100.0;1100.0;5
08.07.2021;4149;;6 074;completed;Emmataylor0@yandex.ru;44346;5;3;4900.0;587.0;587.0;7
17.10.2021;2624;;11 800;completed;Alexanderanderson0@yahoo.com;44268;3;3;4900.0;4900.0;2000.0;10
27.12.2021;1529;;2 890;returned;emmataylor66@gmail.com;44444;9;2;890.0;2000.0;;12
26.02.2021;2883;;2 577;completed;isabellataylor33@gmail.com;44253;2;3;587.0;890.0;1100.0;2
08.06.2021;1659;;3 240;completed;emmamartinez13@yahoo.com;44355;6;3;1100.0;240.0;1900.0;6
16.02.2022;2881;;1 580;completed;Emmawilliams69@mail.ru;44448;9;3;240.0;240.0;1100.0;14
13.09.2021;3145;;2 325;completed;Liamlopez88@outlook.com;44452;9;2;325.0;;2000.0;9
12.01.2022;2739;;2 367;completed;Avabrown1987@yandex.ru;44573;13;3;587.0;890.0;890.0;13
14.09.2021;2396;;5 100;completed;Emmamartinez33@mail.ru;44403;7;3;2000.0;2000.0;1100.0;9
16.01.2022;2611;;1 340;completed;Avabrown88@yahoo.com;44577;13;2;;1100.0;240.0;13
