Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Товар 3.1;Месяц;Товар 1.1;Товар 2.1;Товар 3.2;Доставка;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Продукт 1;Продукт 2;Продукт 3;Продукт 4;Продукт 5;Продукт 6;Продукт 7;Продукт 8;Продукт 9;Продукт 10;Продукт 11;Продукт 12;Продукт 13;Продукт 14;Продукт 15;Продукт 16;Продукт 17
18.07.2021;1424;;4 040;completed;Alexanderjackson12@outlook.com;18.07.2021;7;3;2000.0;800.0;890.0;;7;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.06.2021;3539;;6 175;completed;Sophiathomas1993@mail.ru;02.05.2021;5;3;325.0;3500.0;2000.0;;6;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09.2021;2805;;2 787;completed;Avataylor1993@outlook.com;30.06.2021;6;3;587.0;1100.0;1100.0;;9;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.05.2021;2658;;5 040;completed;Sophiajackson69@outlook.com;25.05.2021;5;3;1900.0;1900.0;890.0;;5;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.2021;1359;;6 465;completed;williambrown88@gmail.com;01.05.2021;5;3;325.0;4900.0;890.0;;5;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.12.2021;2183;;3 130;completed;Liamwilliams88@yandex.ru;23.11.2021;11;3;890.0;2000.0;240.0;;12;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.04.2021;4027;;5 465;completed;Alexanderwilliams88@yandex.ru;14.04.2021;4;3;240.0;325.0;4900.0;;4;Маття-латте - 1 шт.;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.10.2021;3086;;4 900;completed;Alexanderanderson2007@yahoo.com;10.10.2021;10;3;1900.0;1100.0;1900.0;;10;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.03.2021;2296;;3 990;completed;Isabellalopez1987@yandex.ru;12.03.2021;3;3;1100.0;890.0;2000.0;;3;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.10.2021;3328;;2 225;completed;Avathomas13@yahoo.com;21.10.2021;10;3;325.0;1100.0;800.0;;10;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2022;1935;;3 477;completed;Emmamoore69@yahoo.com;03.01.2022;13;3;890.0;587.0;2000.0;;13;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.02.2021;3918;;6 890;completed;Emmamartinez0@outlook.com;18.02.2021;2;3;1100.0;4900.0;890.0;;2;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.09.2021;3569;;1 627;completed;Charlottethomas13@outlook.com;08.09.2021;9;3;240.0;587.0;800.0;;9;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.06.2021;2294;;1 565;completed;Williamjackson69@yandex.ru;21.06.2021;6;2;890.0;;325.0;;6;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09.2021;2829;;4 900;completed;Olivertaylor1987@mail.ru;18.04.2021;4;3;1900.0;1900.0;1100.0;;9;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.10.2021;2470;;5 812;returned;Emmalopez1993@yahoo.com;12.10.2021;10;3;325.0;4900.0;587.0;;10;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.01.2022;3349;;5 450;completed;alexanderthomas66@gmail.com;16.08.2021;8;3;2000.0;2000.0;1100.0;;13;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2021;2514;;1 425;completed;Avathomas1993@outlook.com;13.04.2021;4;2;;1100.0;325.0;;4;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.06.2021;2839;;3 740;completed;Alexanderthomas33@outlook.com;25.03.2021;3;2;;3500.0;240.0;;6;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.03.2021;4073;;3 100;completed;Avalopez69@yandex.ru;18.03.2021;3;2;;1100.0;2000.0;;3;Маття-латте - 1 шт.;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.07.2021;1705;;3 150;completed;Lucasmoore33@yahoo.com;17.07.2021;7;2;;2000.0;800.0;;7;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.04.2021;3036;;5 487;completed;Oliverbrown0@yahoo.com;27.03.2021;3;2;;587.0;4900.0;;4;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.04.2021;3305;;1 627;returned;williamtaylor1993@gmail.com;05.04.2021;4;3;587.0;240.0;800.0;;4;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.02.2021;1818;;13 300;completed;Isabellalopez12@outlook.com;19.02.2021;2;3;3500.0;4900.0;4900.0;;2;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.2021;2081;;2 587;completed;Liamthomas13@outlook.com;02.04.2021;4;2;587.0;;2000.0;;6;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2021;3386;;2 400;completed;Avajackson1987@yahoo.com;26.02.2021;2;3;800.0;800.0;800.0;;4;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.06.2021;3614;;1 717;completed;Avaanderson0@outlook.com;20.06.2021;6;3;890.0;587.0;240.0;;6;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.01.2022;1532;;3 690;completed;Olivermoore2007@mail.ru;05.10.2021;10;3;2000.0;800.0;890.0;;13;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2021;3462;;1 370;completed;Avataylor2007@yahoo.com;11.07.2021;7;3;890.0;240.0;240.0;;12;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.12.2021;1261;;7 500;completed;Emmataylor2007@yahoo.com;02.07.2021;7;3;2000.0;2000.0;3500.0;;12;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.09.2021;2476;;4 150;completed;Avathomas0@mail.ru;08.09.2021;9;3;1100.0;800.0;1900.0;;9;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2021;1559;;4 500;completed;Liamsmith69@yandex.ru;05.03.2021;3;3;3500.0;325.0;325.0;;10;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.12.2021;2852;;2 274;completed;Liammartinez1987@outlook.com;10.12.2021;12;3;1100.0;587.0;587.0;;12;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.12.2021;2717;;3 600;completed;Charlottelopez2007@yandex.ru;09.07.2021;7;3;2000.0;800.0;800.0;;12;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.10.2021;2294;;2 790;completed;Williamjackson69@yandex.ru;21.06.2021;6;3;890.0;1100.0;800.0;;10;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2021;2346;;3 325;completed;Charlottemartinez2007@outlook.com;11.04.2021;4;3;1900.0;1100.0;325.0;;4;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.01.2022;3444;;5 187;completed;Liammoore0@yahoo.com;15.07.2021;7;3;587.0;1100.0;3500.0;;13;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.06.2021;3753;;4 625;completed;Avajackson33@mail.ru;11.06.2021;6;3;325.0;800.0;3500.0;;6;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.07.2021;2766;;7 737;completed;Williamwilliams13@outlook.com;22.07.2021;7;3;4900.0;587.0;1900.0;;7;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.07.2021;2735;;8 000;completed;Olivermartinez0@mail.ru;26.06.2021;6;3;4900.0;1100.0;2000.0;;7;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.10.2021;1873;;2 105;completed;Oliverjackson1987@yandex.ru;13.10.2021;10;3;325.0;890.0;890.0;;10;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.11.2021;3629;;2 700;completed;Charlotteanderson12@mail.ru;06.11.2021;11;2;800.0;1900.0;;;11;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.12.2021;1264;;2 790;completed;Williambrown0@outlook.com;09.12.2021;12;3;1100.0;890.0;800.0;;12;Маття-латте - 5 шт.;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.06.2021;3418;;5 280;completed;Williamsmith13@mail.ru;29.06.2021;6;3;3500.0;890.0;890.0;;6;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.09.2021;1439;;9 550;completed;Charlottemartinez13@yandex.ru;16.09.2021;9;3;4900.0;3500.0;800.0;;9;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.08.2021;1656;;7 140;completed;Emmamoore1987@outlook.com;20.08.2021;8;3;2000.0;4900.0;240.0;;8;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.06.2021;1720;;3 587;completed;Williamthomas12@outlook.com;17.05.2021;5;3;587.0;1100.0;1900.0;;6;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 5 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.09.2021;4162;;2 325;completed;Sophiataylor88@yandex.ru;26.09.2021;9;2;2000.0;325.0;;;9;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.01.2022;2830;;2 790;completed;Sophiathomas13@yandex.ru;13.01.2022;13;3;1100.0;1100.0;240.0;;13;Маття-латте - 5 шт.;Маття-латте - 5 шт.;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.07.2021;3796;;2 187;completed;Sophialopez2007@outlook.com;25.02.2021;2;3;800.0;587.0;800.0;;7;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.2021;3780;;4 350;completed;avalopez66@gmail.com;01.12.2021;12;2;2000.0;;2000.0;;12;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2021;3106;;4 677;completed;Williammartinez1987@yandex.ru;13.03.2021;3;3;240.0;3500.0;587.0;;10;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.09.2021;2071;;5 812;completed;Isabellalopez69@yahoo.com;12.09.2021;9;3;4900.0;587.0;325.0;;9;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.11.2021;2015;;2 277;completed;Isabellasmith13@mail.ru;14.04.2021;4;3;587.0;1100.0;240.0;;11;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.12.2021;1927;;8 100;completed;Avaanderson69@yahoo.com;30.03.2021;3;3;3500.0;1100.0;3500.0;;12;Омолаживающий барсучий эликсир;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.05.2021;2800;;8 987;completed;Sophialopez1993@yandex.ru;07.04.2021;4;3;4900.0;3500.0;587.0;;5;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.01.2022;3816;;6 350;completed;Oliverwilliams66@mail.ru;23.01.2022;13;2;1100.0;;4900.0;;13;Маття-латте - 5 шт.;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.09.2021;3163;;3 900;completed;Isabellasmith88@yahoo.com;22.04.2021;4;3;1100.0;2000.0;800.0;;9;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.08.2021;1965;;8 725;completed;Charlottejackson1987@yandex.ru;26.07.2021;7;3;3500.0;4900.0;325.0;;8;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.12.2021;1532;;7 675;completed;Olivermoore2007@mail.ru;05.10.2021;10;3;325.0;3500.0;3500.0;;12;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.04.2021;2868;;1 890;completed;Alexandermartinez0@yandex.ru;09.04.2021;4;3;325.0;890.0;325.0;;4;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.03.2021;3875;;2 225;completed;Alexanderanderson33@mail.ru;19.03.2021;3;3;800.0;1100.0;325.0;;3;Фиточай с чабрецом - 4 пакетика;Маття-латте - 5 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.01.2022;1863;;1 450;completed;Williammartinez1987@outlook.com;21.01.2022;13;3;800.0;325.0;325.0;;13;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2021;2022;;3 690;completed;Sophiabrown12@yahoo.com;18.04.2021;4;3;2000.0;800.0;890.0;;4;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.03.2021;2001;;10 125;completed;Charlotteanderson1987@yahoo.com;18.03.2021;3;3;4900.0;4900.0;325.0;;3;Омолаживающий барсучий эликсир;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.09.2021;3029;;4 674;completed;Oliverbrown12@yahoo.com;15.05.2021;5;3;3500.0;587.0;587.0;;9;Омолаживающий барсучий эликсир;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.09.2021;1380;;3 040;completed;Alexandermoore1993@mail.ru;03.04.2021;4;3;800.0;240.0;2000.0;;9;Фиточай с чабрецом - 4 пакетика;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.04.2021;1671;;3 130;completed;Lucassmith69@yandex.ru;17.02.2021;2;3;2000.0;240.0;890.0;;4;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Фиточай с чабрецом - 4 пакетика;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.10.2021;2561;;3 340;completed;Alexandersmith2007@yandex.ru;26.10.2021;10;3;1100.0;2000.0;240.0;;10;Маття-латте - 5 шт.;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2021;2257;;8 640;completed;Charlottewilliams88@yandex.ru;13.04.2021;4;3;4900.0;240.0;3500.0;;4;Омолаживающий барсучий эликсир;Маття-латте - 1 шт.;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.05.2021;4149;;6 287;completed;Emmataylor0@yandex.ru;30.05.2021;5;3;800.0;587.0;4900.0;;5;Фиточай с чабрецом - 4 пакетика;Фиточай с чабрецом - 4 пакетика;Омолаживающий барсучий эликсир;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
